,Bldg #,Building,Code,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
154,2500,Lyon University Center,LRC,125478.96150219893,117349.98953716147,121966.02515431044,129033.0421896179,141304.95502903435,126102.02610255449,167003.0958325183,184667.84598919845,164889.41164623233,140463.13222835184,138018.99511569767,126978.56790117116,113158.01197617916,107155.19261798079,114540.14859076873,125697.87798925997,115787.01998020007,120574.58022570441,148332.08417192032,136202.77156223703,138305.8682556395,145744.07011126284,133407.83477542707,131462.62329174572,118348.1687855582,127425.0,113579.99999999999,117336.00000000001,111264.0,119317.0,115025.00000000001,122733.0,135493.0,103455.16191582207,102437.0,90243.0,86087.0,107993.0,104886.0,121184.0,124918.0,148617.0,155520.0,356476.0,381723.0,158158.0,184068.0,108631.0
155,2510,Kennedy Aquatics,KAB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2520,Hedco Neurosciences Bldg,HNB,107395.88503894606,99278.65246841851,99119.02449181325,97437.98529326748,105725.03328555542,95559.00862680272,98839.04166376851,104216.98204097827,102969.59577155569,103138.34519550153,110953.39069005908,107070.13449274156,99627.07971754052,102753.17498353968,103442.01056857676,109888.01323510705,106644.99236389555,104229.78008326425,115586.94152961981,103082.83627776356,106047.90110784414,111249.03685883098,104249.8708855936,109506.67652779708,99807.17449535677,107464.99999999999,95065.0,87516.0,90804.0,90828.0,92239.0,94386.99999999999,101733.0,95743.26148755141,104388.0,90826.0,94728.0,87194.0,86950.0,85942.0,86240.0,89332.0,82708.0,79298.0,39895.0,80873.0,99135.0,89810.0
157,2530,Kaprielian Hall,KAP,103543.94729277247,103367.7963202142,102101.19052119405,102069.27967565872,109486.69818051864,92574.77204617535,102810.31391674287,99467.98465107514,95471.63514699491,97477.14493675512,101877.09216075536,95079.35640274148,95294.04606443406,94908.18662689545,93443.0213638723,96934.96841498863,86084.03387088676,81445.80847734318,90904.98502299539,82036.88308670344,98272.94359816122,98629.03977642108,94223.84643217867,90121.74929110859,85781.1440560263,96422.0,87888.0,86266.75,78436.0,80726.0,77433.0,76355.0,79784.0,76759.41108657177,100804.0,75717.0,92901.0,79356.0,82327.0,82686.0,78204.0,82923.0,77524.0,79001.0,107221.0,80441.0,79456.0,85079.3564027415
158,2540,Bookstore (Non-Aux)  ,BKS,5814.277999999999,5365.077499999999,5472.1195,5493.599499999999,5874.959,5420.2095,5338.7645,5555.981,5338.496,5977.2575,5390.406,5390.406,5271.818499999999,5223.936,5097.4725,5421.373,5100.6945,5059.4349999999995,5314.4205,5134.8835,5811.593,5876.1224999999995,5430.322999999999,5499.5064999999995,5042.6089999999995,5623.285,4449.94,3550.0175,3823.6189999999997,4071.892,4135.795,4097.130999999999,4287.1395,4214.354012232632,4355.786,3661.1765,3987.6724999999997,3827.4674999999997,3829.0784999999996,3890.923,4050.3224999999998,4279.2635,4168.8205,4916.8615,5639.932,5007.704,5433.545,4664.561
159,2541,Bookstore  ,BKS1,59149.722,54579.9225,55668.8805,55887.400499999996,59767.041,55140.790499999996,54312.235499999995,56522.019,54309.504,60807.7425,54837.594,54837.594,53631.1815,53144.064,51857.5275,55152.627,51890.3055,51470.564999999995,54064.5795,52238.1165,59122.407,59778.877499999995,55243.676999999996,55947.4935,51299.390999999996,57206.715,45270.06,36114.9825,38898.381,41424.108,42074.205,41680.869,43613.860499999995,42873.40031438895,44312.214,37245.8235,40567.3275,38937.5325,38953.9215,39583.077,41204.6775,43533.7365,42410.1795,50020.1385,57376.068,50944.296,55276.455,47453.439
160,2547,Bookstore Verizon Cellular Site  NEW FEB 06,BKS7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2548,Bookstore T-Mobile Cellular Site  NEW FEB 06,BKS8,3637.959732879421,3353.6782231672996,3308.005894653899,3345.025272755568,3624.6614224995774,3305.6765474879285,3456.0,3083.6332211843933,3455.9618068762484,2969.994691121463,3271.1028673260294,3654.898991770893,3346.982941058203,3263.1383308727213,3247.994288622819,3532.0056047920575,3356.0043316792003,3253.9944442382093,3606.013256553269,3272.019801845938,3471.038219682982,3679.7058745811883,3449.944517855975,3800.876512319845,3373.0654203618888,3527.0000000000005,2820.0,2736.0,2874.0,3060.0000000000005,2943.0,2865.0,3174.0,4059.146805467815,3360.95,2899.0,4757.0,2959.0,2969.0,2992.0,2852.0,3249.0,3548.0,2906.0,5055.0,5262.0,5704.0,7418.0
162,2549,Bookstore NEXTELCellular Site  'NEW FY 05,BKS9,2047.9990399576423,1855.985900075541,1853.3212878816937,1855.9873814265823,2047.988678354665,1856.0247942791163,1920.0,1984.0266526295468,1919.985450506501,1919.961688608341,2114.614266165493,2109.718739705037,1920.0041485411618,1856.0193991698623,1853.3241065029426,1984.0116967920383,1919.9832898505701,1855.9750725147792,2047.9791429534291,1856.0197045865466,1920.0170311741488,2048.026646548559,1922.6420163248547,2176.01207187712,1920.0282461250613,2006.0,1589.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2560,Electrical Engineering,EEB,74580.94263112031,70132.40728049465,66038.63614791752,66037.9795639526,71363.01643809678,62082.99773049792,62672.03369426065,65327.98891849677,64020.76215963492,68077.97768615768,74762.52552749155,70782.69347513333,65902.04486030308,65035.120941426794,65711.02243453711,70214.97097762559,63119.013180430215,59291.8361347022,64574.00779741097,59368.91594260936,63606.9647673827,70967.04370439533,65112.88990766696,66639.80565280534,58652.086616834225,65861.0,56366.0,43322.0,49488.0,50958.0,55337.0,50519.0,57788.0,53515.45095229508,63549.0,58725.0,62799.0,56319.0,54449.0,53861.0,55915.0,58787.0,57181.0,54899.0,60388.0,57729.0,62801.0,59439.0
164,2570,Leavey Library,LVL,162845.93929570436,171488.02316291328,165556.0338029549,177617.9330362573,174940.04051408748,162550.01710249775,200356.13503495362,209583.88577954992,207295.22740804282,195856.810595338,187397.2872267705,147209.1360100491,142304.12353349777,130520.26667260926,143712.03962072302,180196.00054853683,149105.98628468948,158081.62082893937,195587.91782127318,190205.68981283464,244713.80711735657,213798.3791133642,197429.4198636361,152319.57230673256,140870.1883949697,164936.0,112604.0,69154.0,79128.0,99410.0,113228.0,145584.0,163246.0,113382.64946067755,108208.0,97042.0,98434.0,92152.0,92730.0,107854.0,126110.0,152316.0,158468.0,159716.0,196718.0,153742.0,160786.0,125946.0
165,2580,Department of Motor Vehicles,DMV,23160,9840.0,10600.0,240.0,0.0,0.0,0.0,0.0,46320.0,0.0,0.0,0.0,0.0,79760.0,25800.0,0.0,0.0,24600.0,0.0,0.0,0.0,43880.0,0.0,21120.0,0.0,18840.0,0.0,0.0,0.0,41520.0,0.0,22960.0,11440.0,275.3091556294768,0.0,32640.0,0.0,0.0,0.0,0.0,0.0,0.0,84960.0,0.0,22040.0,0.0,0.0,0.0
166,2590,Facilities Plng & Mgmt Trailer,FPM,28984.015595002413,30344.730247707106,28569.291543536732,27453.864025989595,27049.123325061464,23337.009680634383,26331.996772760227,28908.009432518193,31288.878528923757,31714.837447393387,33634.5225328718,24606.498710585915,32387.001185514728,28988.046519711133,27650.01558301785,30104.008999885187,22599.992879425903,22622.956476925203,25354.989778626757,25100.933930713123,32563.97988469181,31780.99119644959,30955.95192624691,27522.902303499424,24713.063396408204,28098.0,18766.0,11068.0,14933.000000000002,20514.0,19754.0,21736.0,20412.0,19546.59318777491,17960.0,14739.0,17010.0,15000.0,15382.0,16018.0,17140.0,16975.0,15338.0,20918.0,24035.0,20957.0,22658.0,20366.0
167,2610,Egg Company II,EGG,31483.728,30111.888,31346.543999999998,33541.488,33404.304,30111.888,34707.552,21126.336,33267.12,33061.344,36628.128,29014.416,30111.888,29974.704,28740.048,32786.976,31415.136,33404.304,38068.56,34296.0,37794.192,36765.312,36628.128,27162.432,28808.64,32169.648,27368.208,21126.336,32924.159999999996,17628.144,27985.536,32581.2,32444.016,30476.679678460794,31620.912,29425.968,24281.568,28602.864,25241.856,27505.392,26682.288,28740.048,33404.304,37519.824,38685.888,35942.208,33541.488,31758.096
168,2620,Ralph & Goldy Lewis Hall (BIEGLER),RGL(B),40500.00811222124,38650.99413742025,39473.00284587211,33917.003508057314,34237.540929870076,30758.46047327585,30530.01729199791,31720.994486672127,32988.89002975673,32927.77004857713,35018.47484314103,32770.798822230616,31317.04893857443,31699.083431988136,31552.029633650658,34695.98478533658,30975.97539469727,29344.952117330726,31502.99707402583,29306.973450290174,31334.95222111032,32560.01853519932,31083.98437851104,33274.92357968909,30598.045044097173,34155.0,28451.0,23831.0,26826.0,26113.000000000004,24184.0,29452.0,24663.0,22151.103145955665,26647.0,22081.0,19461.0,17892.0,18137.0,17453.0,17723.0,19943.0,18912.0,21178.0,26557.0,25557.0,29902.0,26495.0
169,2620,Ralph & Goldy Lewis Hall (JEFF 2),RGL(J),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2630,J H & J K Popovich Hall,JPK,80247.95821325429,78366.99920675864,67291.99309025895,74773.98954400574,67245.98212744849,53236.90086131853,55099.169201474135,67322.97470272196,79020.70476063313,79759.49639662905,79744.85440868698,58355.15235042722,55075.00867202948,57426.12191568929,57353.010936426355,59870.127987599895,50038.90828161957,49409.863445585164,55470.44112091019,53832.9094445182,63559.07770013436,65262.896790471365,59761.91394663899,43580.869412533815,36584.94754981701,19423.0,14654.000000000002,5028.0,4578.0,4673.0,6572.000000000001,7352.0,9095.0,12122.0943080534,11902.0,7604.0,8321.0,7159.0,6952.0,6888.0,9956.0,10701.0,9958.0,17254.0,21700.0,20671.0,22810.0,16790.0
171,2631,Popovich Café (Aux),JPK1,4844.987827820585,4560.973237792261,4385.99168427455,4696.993050760303,4578.021675679124,4170.096922059271,4380.0,4820.988591379468,4802.9946452180975,4963.985130036793,5217.900581040509,4092.631399282492,4123.991851533093,4225.025636261087,4116.982011034747,4768.855411875198,4189.128688494599,4202.991146299512,4285.848223319048,4484.983904583756,5187.009895029913,5518.973561072631,4961.9856442764485,4770.98196330372,4298.106145166188,4975.0,3537.0,3609.0,3608.0,2948.9999999999995,2906.0000000000005,2996.0,3017.0,2732.173721057758,2946.0,2232.0,2509.0,2690.0,2701.0,2876.0,2579.0,3174.0,3117.0,4129.0,4907.0,4537.0,4782.0,3884.0
172,2640,Forthmann House (WAS 637),FMH,4400,4520.0,4160.0,4120.0,4440.0,4840.0,7200.0,7360.0,5960.0,5160.0,4640.0,4240.0,4640.0,5160.0,3920.0,3800.0,3200.0,3560.0,6760.0,6280.0,6640.0,5640.0,4040.0,5520.0,4160.0,3800.0,3080.0,3120.0,3080.0,6040.0,6320.0,6120.0,7080.0,5360.543917735514,-4000.0,4720.0,4440.0,-1520.0,2720.0,3120.0,4400.0,-11920.0,6320.0,4000.0,5600.0,-1760.0,2200.0,2400.0
173,2650,Cockins House (WAS 632),COH,3080,3080.0,2640.0,3040.0,3280.0,3800.0,0.0,9280.0,4320.0,3640.0,3560.0,7520.0,3400.0,3920.0,2440.0,2440.0,2200.0,3200.0,4600.0,4560.0,5400.0,3400.0,2560.0,2720.0,2680.0,2520.0,2440.0,1880.0,2160.0,2560.0,4320.0,1200.0,3200.0,2884.6542756612143,2040.0,1600.0,2480.0,720.0,1720.0,1640.0,1960.0,-3920.0,1440.0,1440.0,3200.0,-200.0,1800.0,7640.0
174,2670,University Gardens Bldg (WAS 638)- Electric,UGB,72920,68160.0,67080.0,69080.0,73760.0,75160.0,85760.0,94720.0,81480.0,76800.0,80160.0,45520.0,93920.0,65840.0,22240.0,114640.0,62400.0,68320.0,83600.0,82040.0,58240.0,116080.0,50640.0,46000.0,123520.0,74160.0,56880.0,10000.0,101280.0,37360.0,61600.0,58200.0,44560.0,72162.41478892618,48480.0,41000.0,8920.0,10760.0,13080.0,8920.0,8720.0,10800.0,239560.0,57360.0,59920.0,60120.0,59080.0,61880.0
175,2760,Loker Stadium,LTS,22348.96294711463,23730.57384996119,23481.41997155098,21368.821699636315,19406.182040450123,11565.002279614153,10494.991343502388,12822.971086848245,19855.935062740664,22547.509567724508,26208.985776442012,29011.268153259378,19949.75569570946,23412.295590752732,21629.0061023144,19183.237387531968,14233.751438689871,9218.998409693264,10559.017852684754,11226.970067201199,19704.975204247356,22519.982550686207,23455.976301260605,21419.956126262095,18117.01257539451,20793.0,17162.0,14932.0,10903.0,6501.66,6741.0,7693.0,9419.0,9861.302547120553,12804.0,9143.0,11818.0,9893.0,9955.0,8352.0,8352.0,9216.0,8640.0,11229.0,13940.0,19894.0,23215.0,21593.0
176,2770,Internationally Themed Residenial College,IRC,180373.52670200157,186855.43273813097,162633.75221302683,154997.93428679695,136914.0470453192,98944.99897325331,109604.06848882826,142460.41571001933,143732.77932199783,145612.7344540847,160374.92541839273,159999.70725043816,153721.1999360335,168493.77857368012,116551.6600406384,113769.97422981288,81771.01271345175,60658.86560831067,68844.97034448544,71324.86644454082,113009.88441119324,115837.11049877424,103196.836002959,95272.69741828983,84409.14556513217,103309.99999999999,77341.0,61030.99999999999,61672.0,59247.0,59622.0,56586.0,54329.0,50123.86859660388,54699.0,53906.0,62375.0,46440.0,46630.0,47328.0,38539.0,68617.0,65029.0,69212.0,116797.0,88766.0,90117.0,75212.0
177,2771,IRC - Dining,IRC1,19101,50841.91819023451,47845.09782335618,50605.98241172847,47554.931485450696,32479.971972359825,33600.052120733766,34719.982039510076,33599.89543430693,33599.78390058648,37006.126773744334,36919.53267263502,49855.96531665415,50841.94,47173.07447680485,48408.97009720728,36927.013648546905,37783.90942607343,44211.96373951923,37259.92042716616,49972.9748127056,53325.00951447181,49231.91461743278,48808.875233120176,45223.03737204435,53399.0,40600.0,26910.000000000004,32306.0,34897.0,28288.0,23925.0,27640.0,25777.643295419522,29137.0,25568.0,26507.0,23901.0,22897.0,22272.0,22961.0,29198.0,31334.0,39328.0,52582.0,50573.0,51354.0,42514.0
178,2772,IRC - Temporary Chiller Plant,IRC2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2810,Carol Little Building,CAL,1480733,1463664.0,1508271.0,1445666.0,1489141.0,1487504.0,1662953.0,1577855.0,1480509.0,1585298.0,1601323.0,1644730.0,1397699.0,1552363.927734375,1429781.0,1417913.0,1513217.0,1582560.03,1403956.03,1693852.0,1655851.0,1516025.0,1759271.0,1515954.0,1550859.99,1540012.0,1443959.0,1492988.71,1607565.25,1397272.99,1509025.0,1571825.0,1507314.0,1557949.7556643905,1669826.0,1550991.0,1300387.0,1307525.0,1308225.0,1416776.0,1460665.0,1419388.0,1251725.0,1346438.0,1258924.0,1368798.0,1440676.0,1340800.0
180,2811,CAL URBAN MARKET  OPENED 9/09,CAL1,17360,17360.0,17360.0,17360.0,17472.0,17693.0,17968.0,17560.0,16927.0,17468.0,15274.0,13841.0,17360.0,13826.615234375,17360.0,17360.0,16688.0,16548.0,16548.0,17643.0,16993.0,17057.0,15316.0,14617.0,15605.0,14967.0,14210.0,12019.03,12924.0,12312.0,12698.0,12512.0,12325.0,12487.997795113337,9834.0,7448.0,7771.0,7894.0,8261.0,8488.0,9023.0,3908.0,9281.0,10389.0,9801.0,7380.0,7761.0,8103.0
181,2830,Social Work Center (New 02/04),LRC,18132,18132.0,18132.0,18132.0,18132.0,9144.009327448117,18132.0,18132.0,18132.0,18132.0,18132.0,18132.0,18132.0,18132.0,9821.974290526477,10039.999037093,8642.0,8655.996879882347,9618.990185419067,9476.095936310892,10183.853942176414,10349.984807743414,9470.964745669316,9747.0,8640.01392504414,9213.0,6620.0,3929.0,5054.0,5089.0,5281.0,5238.0,6933.0,6927.580881700378,7878.0,6470.0,7213.0,6381.0,7342.0,6520.0,6925.0,8667.0,7608.0,7939.0,10496.0,9842.0,10265.0,9078.0
182,2890,Galen Event Center   .NEW 04/06,GEC,503468,461581.0,436544.0,439551.0,478665.0,486853.0,684025.0,742502.0,628889.0,607166.0,659808.0,517135.0,435168.0,429165.0,479188.0,526807.0,427356.07,490711.0,639777.0558500267,658749.0,625072.63,592377.86,522252.7,451026.95,397317.0,462860.0,349933.0,276542.01,293945.0,297465.0,215575.0,203509.0,351820.0,450797.6724263005,414554.0,368872.0,389336.0,298349.0,322936.0,309268.0,278511.0,321769.0,377461.0,479375.0,466324.0,365621.0,411645.0,333259.0
183,2900,Tutor Building Engineering,RTH,314789.6721335206,291816.96976129024,289812.09526069404,294012.88650481665,314616.0135937804,278341.6360825466,296694.17090095003,307300.8918305459,305369.8176026343,304656.17430960975,329277.1943963861,333153.31878595013,314429.19041803933,302468.5550656657,302867.09629477735,319782.9708164329,312099.0117503561,303547.26516371226,341459.9070494911,301828.4907348349,321867.7246063345,332966.15191010607,308575.5683144957,315632.0725102632,288880.4393867725,323121.0,274351.0,231094.0,263923.0,273571.0,278529.0,269293.0,312074.0,301365.60212388344,325553.0,274637.0,299998.0,269153.0,248359.0,244249.0,246685.0,274876.0,263011.0,296047.0,333937.0,260095.0,268027.0,258780.0
184,2910,RAY R. IRANI HALL (was Molecular & Computational Biology Bldg 3/19/07),RRI,457455.8439217424,428277.07615537354,425544.1629883438,423076.6672280289,461507.25855814724,419503.9776586802,430916.25429158786,449943.7982733236,436442.3608737494,435274.93666694174,474599.5407336953,467736.0710745522,427564.2985805916,411432.723071264,414260.1210949722,447291.96304507,430720.0427926743,418379.0092166754,461895.8436778852,421699.26346948405,437215.61489550344,464232.2292268947,437871.39448997664,480630.64364043967,425160.62392101623,464312.00000000006,405648.00000000006,364350.0,391300.0,408552.0,401143.0,390241.0,455668.0,430523.25325372827,477368.0,425217.0,454904.0,413932.0,410572.0,404864.0,399508.0,446788.0,427756.0,411300.0,450716.0,421564.0,436424.0,414608.0
185,2920,Dornsife Neuroscience Imaging Center,DNI,13064.998565451513,12805.56744361339,12814.084212401978,12705.17260231499,13619.851042697557,11604.974408085603,11913.03734922946,12270.957811945183,11991.011074386202,12741.547411675701,14220.158698813404,13777.45334225157,12781.21804834081,12113.034114161379,11793.030295520059,12841.009169645004,11877.986305405298,11207.976390132033,11445.970000157018,10807.037487598713,11916.91234244221,12339.07669881748,12196.925938142746,13442.922878560064,11255.096018107071,13029.0,10745.0,9713.0,9276.0,10458.0,10201.0,10090.0,10554.0,9951.70534140214,10905.0,10099.0,11544.0,10758.0,11019.0,11069.0,10981.0,11043.0,12090.0,12166.0,11794.0,11068.0,11606.0,11278.0
186,2921,Brain Cognitive Institute,BCI,12349.025998525205,12146.211875985997,12063.848792723438,11934.268649273356,12796.764033032794,10932.962245139544,11167.0,11525.010291181145,11198.984815206992,11944.799355998519,13346.946952295832,12800.567897446448,11920.010921450197,11404.000974009832,11077.940090214062,12101.038958295407,11196.98603474649,10590.990678373526,10827.015776683696,10198.958219739567,11257.995144600176,11634.025061080425,11467.991403277741,12524.941287754882,10532.991549215425,12310.999999999998,10073.0,9137.0,9200.0,9697.0,9634.0,9508.0,9875.0,9353.02639471721,10175.0,9387.0,10901.0,10191.0,10438.0,10386.0,10349.0,10280.0,11437.0,11527.0,10979.0,10352.0,11000.0,10666.0
187,2940,SCHOOL of CINEMATIC ARTS  STARTED 7/07,SCA,116821.99005225813,124552.02825987153,119705.041697745,124303.92539237594,116331.00784184369,101940.01386279055,110853.04254562288,111481.9780735623,123119.5096625367,124979.2497357459,128554.14155746055,108676.93050376094,117373.08505547697,119137.21359808314,114164.01424098562,124993.98504042359,107776.99855256155,101571.76218498065,112781.967210453,98342.83916406072,116277.92791509257,123768.07817838735,117239.86408378008,112529.68686479764,102076.1444464337,123956.0,92296.0,72900.0,81966.0,80102.0,84688.0,83749.0,93314.0,87234.75844380725,95372.0,72781.0,86191.0,73098.0,69023.0,106932.0,71197.0,79474.0,74715.0,98346.0,117193.0,152196.0,98850.0,79605.0
188,2960,Technical Theatre Laboratory          STARTED 8/07,TTL,4035.966841771659,3858.230298575965,2445.7753736886066,2309.4796957212034,1885.8634602106908,1769.9830940100628,1919.0265749751463,1942.006556898196,2269.963104134417,2446.280659694362,2109.6489074974666,1704.6420785808086,2111.0077134757685,3573.9838562621453,1629.0019416156679,1603.9820155575549,1213.0262636934153,1185.0051788086816,1425.0108045377483,1524.9898191185728,1848.0205397684479,2255.0298542082223,1974.01809589581,2187.9872539603484,2184.9885222497237,2382.0,1754.0,1017.0,908.0,1396.0,1223.0,1440.0,1670.0,1441.092667185662,1969.0,1698.0,3087.0,2558.0,2480.0,1985.0,2084.0,2272.0,1880.0,2784.0,3072.0,2880.0,2980.0,2880.0
189,3100,Topping Campus Center,TCC,302080.69963241357,296862.1210072237,314982.8988179475,314982.8988179475,318833.13507156895,279277.5628379428,281271.81142871943,309699.4885054702,307238.84592264344,314891.2245494756,339315.5154544595,301977.3199862701,292935.20739166095,294263.54687721696,291319.0627434848,316863.6843207816,278196.164271623,269937.5075303545,299326.86458893935,281070.41551254044,301661.9811792223,314713.115885869,309009.46901372925,299564.9649240831,277050.9420865925,317279.0,249371.99999999997,201052.00000000003,191252.0,224640.00000000003,218402.99999999997,225335.0,257143.0,225569.90716904218,233912.0,200346.0,213418.0,202180.0,192052.0,192770.0,198564.0,212662.0,221957.0,246309.0,291692.0,269686.0,259441.0,233362.0
190,3101,Topping Campus Center - CHILLER PLANT,TCC1,140909.9947125556,145277.08081296287,152448.94468660976,152448.94468660976,68344.1422569235,208973.97969705757,581562.3585199933,693323.7083678008,536196.9758501448,229088.631624104,133038.04899261234,116438.39562889429,115361.05029829538,115054.20761933863,123287.04475560437,116997.96797668902,81162.86634755121,82941.70519631582,17851.047906656382,139024.75188316795,163022.0,43588.01639375902,29006.10738253018,30835.862459829168,94106.62376178363,129538.0,114065.0,129952.00000000001,132074.0,145226.0,128169.99999999999,278905.0,257284.0,221174.18221727884,100836.0,89429.0,102955.0,111479.0,96653.0,125159.0,148827.0,179118.0,309614.0,279773.0,266169.0,162324.0,148549.0,97586.0
191,3102,Topping Campus Center MECH EQMT,TCC2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,3120,School of Cinematic Arts Phase II,SCB,29894.42267213835,31525.992839378727,31707.262522648805,32904.742700033275,32034.023990459908,24776.991750992627,27157.031910795504,26183.96893258523,26595.900868631048,28192.837868549108,30632.554675881063,27678.44113141195,25870.035500416005,27897.039675697273,26984.02005602981,32264.008792725912,25554.979921102593,22569.964853991973,25251.01305130035,21775.96234149596,26481.990563086427,28769.992884978194,28892.98680823676,28294.925515580035,24691.049396533686,30404.0,21463.0,15081.0,16826.0,16186.0,17103.0,18771.0,25785.0,24747.909509810772,23239.0,18330.0,19627.0,20232.0,18366.0,15776.0,16518.0,18503.0,17280.0,21829.0,27498.0,32117.0,33910.0,27630.0
193,3130,"School of Cinematic Arts, Building C",SCC,7723.018787177422,10687.998749027041,7681.019323073456,8096.965101378768,7469.0215068243415,6991.981375335736,7793.017753949622,7642.0264880871055,9338.95952178749,10752.948592054414,9120.861052033217,6446.632085989157,8750.977558285404,10169.021702188533,8633.990320888395,9019.969417239043,6336.014852252046,5457.971735620442,7355.921383470855,7038.039714095834,9134.983397642365,10448.014316601184,9572.959661008026,8007.983597530665,8382.070965074854,12173.0,7097.000000000001,3933.0,4382.0,4242.0,5862.999999999999,5283.0,6298.0,5897.693675767963,6170.0,4714.0,6066.0,6328.0,6419.0,6587.0,5098.0,6192.0,5600.0,7038.0,9564.0,12299.0,8727.0,7228.0
194,3140,"School of Cinematic Arts, Building D  OCCUPIED IN 4/10",SCX,8721.00477062734,8751.001008564892,8157.986695612323,8099.009939450496,8254.992303375175,7897.97522713085,8370.020745625478,8674.909504054129,8988.021545323345,8594.968114611245,8933.87444396514,8231.610935830919,8144.026497174471,8334.956175076442,8212.991538127842,8414.025938949155,7827.974160424298,7361.920493829198,8179.037953040312,7991.009457982293,8644.998059435058,8986.99422160095,8508.973867988672,8617.965819200053,8181.002220719679,9091.0,7223.0,5232.0,5650.0,6094.999999999999,6280.999999999999,6405.999999999999,7461.0,7183.658724889936,7664.0,5882.0,6147.0,5597.0,5523.0,5393.0,5400.0,6026.0,5760.0,7991.0,7890.0,8005.0,8346.0,7057.0
195,3150,"School of Cinematic Arts, Building E  OCCUPIED IN 4/10",SCE,5574.967683647071,5921.01829651495,5549.027871401787,5395.008420922583,3709.955413138413,4567.046641625519,5234.99513935672,4512.982500622434,5766.978712259422,5969.18893841966,5746.554147581883,3479.3213423634725,5647.985502288121,6209.040251767771,5785.009455439569,5505.021760290949,4579.9965954483205,3786.998634948526,4814.986624957067,3271.0,6374.011956869217,6680.989022786686,6457.017909886584,5061.047484875258,5729.921597158942,7287.0,4449.0,1884.9999999999998,2846.0,2849.0,3963.0,3620.0000000000005,4173.0,3855.2831596971664,4680.0,2624.0,2792.0,2702.0,3007.0,2911.0,2526.0,2824.0,2880.0,3274.0,5200.0,5992.0,6095.0,4917.0
